interarrival,prefill,decode
3745.915944146789,10,24
518.7896599616485,692,20
2622.0477734734486,1374,476
5014.958081817628,597,195
660.9456580211605,367,101
2346.586824057029,1077,20
1023.8438212372909,175,16
685.6191568831026,1737,11
6988.169934425188,577,174
857.3648011897538,311,24
228.24128366754852,745,18
983.9724420784547,1657,23
1187.249192477441,681,16
2790.3539943579553,1054,141
5988.038161694152,247,12
3397.16112297058,662,33
5345.597148774284,817,8
1288.9431124710677,20,21
2541.0556441350564,649,403
739.3744322568839,1779,70
144.25364405134138,1459,188
909.7525348872551,407,332
2394.0952001934347,1051,84
642.1250653502423,98,554
3952.4114604543456,1665,64
3128.6695500312735,1413,421
431.4486568411911,735,521
803.4544927234465,788,2
3489.400090126169,1202,23
559.2632343638818,590,47
805.7433848406915,506,143
840.3462830428964,948,113
3229.323343333653,488,644
75.46659227171433,334,234
153.30206193074957,888,14
1727.6411143379494,506,381
1012.0476450969973,16,1189
2004.1619982293878,642,227
619.7497791622758,13,281
4806.638818323455,1141,3
2862.097213418197,1627,7
140.30041163092898,435,484
3064.0787237146146,20,264
6985.465960946216,908,31
5709.702631106858,339,14
2659.705548915046,482,5
263.8510876231492,1318,569
1716.4057833049749,424,17
668.8004102770906,578,7
7027.362660075584,693,45
2528.0523999576103,1285,13
1887.147039809634,748,288
2375.4644166481376,450,946
1152.4325859249707,215,11
932.7779445936357,646,675
5491.491035056607,1318,23
806.7160634851545,1277,21
84.63817031266667,696,309
1024.453723931891,1426,65
3124.5395796659577,1129,2
2090.9111040149523,1098,22
6549.346679131868,416,19
224.5506640237255,855,4
4850.552105823943,270,868
920.4208992278711,537,205
1284.917963014582,358,66
1118.9191409883256,273,253
247.61995493390174,1009,304
569.496642157526,1878,58
2711.69768468093,708,281
46.55269272170674,529,223
287.4815760757748,214,359
51.06677790983115,160,417
3895.2560500490126,542,487
1921.1375279333076,2,10
372.48726526034125,1449,22
2928.7040137987624,556,426
6810.446797500687,26,411
5453.254619924494,240,216
5090.525084640983,294,238
15.681749760977807,560,32
1778.3897698800142,1820,142
593.1297940662646,1940,8
1663.1971499820224,905,165
765.5400687676126,1432,6
333.68367911277113,10,191
1175.7507417628042,1260,25
1366.7752295703713,468,505
9163.983164227218,694,103
86.62494499718663,1045,181
716.653182593148,1426,5
3819.6519988227856,302,13
2155.828936859578,327,109
3505.2663500553117,51,197
2159.331340932145,119,772
2850.372348829147,1078,856
1358.1798960874687,525,16
458.51866149793966,1513,8
3321.5030544477954,472,11
1677.8292512972957,1401,454
300.49539825319283,1699,145
3268.4248321812847,1095,15
6368.268253286923,1292,233
849.7970573821683,902,13
694.8988379123703,1569,336
170.62602886477578,57,72
2184.214344479881,227,56
6386.49503189285,413,306
292.3480991120221,738,272
1327.7967801878247,94,28
206.80971319742883,1532,30
69.41044639694016,492,757
2184.2729084450666,1075,388
4045.172552760162,134,23
823.6823928284967,127,611
4171.163499025451,36,337
248.9804302504719,1387,2
543.5142521863071,1610,8
4637.565680267866,301,289
1420.6269383635833,968,9
1873.9686693070937,1236,11
77.51956248585172,539,342
274.82619947430766,213,5
114.81508091709298,19,162
4707.772352711633,1029,15
289.57752830300865,27,209
3789.882408423214,172,19
864.7520592251323,277,15
3224.8597313892146,955,267
908.3977222262264,1452,32
623.0864367732808,702,78
196.68308209738984,392,8
658.9718492679156,976,16
1275.3481908876656,1249,301
3402.1066405100146,1743,18
1204.8402646211127,1487,25
7111.186428707065,511,18
1560.1702587665688,343,197
50.52409048620996,417,24
1073.5429850279647,1750,107
2335.2760117308253,1012,20
533.9078419413307,976,9
2398.832740300131,1075,133
1401.1385331717308,384,28
52.149574653262874,1317,439
2977.566447669371,1135,488
1643.6604796048055,1285,62
172.19123593591544,749,155
1289.5295646020302,649,367
677.369433672333,717,313
4235.226479147346,306,197
670.7414348928448,196,2
5683.862886091988,403,11
1579.9010462816404,577,691
781.9818611290798,151,85
3359.1308985805517,670,28
2390.6894560224673,746,55
1068.7429818681867,637,355
1986.4423815714517,1143,74
3015.42637276724,1268,29
3815.119167173079,810,22
3390.1301000040867,29,47
363.22862652346663,408,324
3525.0564218706454,1726,122
120.83603644886945,1601,435
446.713852030366,332,14
1950.6314678799997,815,8
243.64053088017766,1226,41
1849.389872228446,1900,13
736.2394912781513,1355,28
1122.3670804754672,622,202
757.1152761907083,282,8
145.51468473115182,437,57
1389.3316779640745,57,58
6626.34248115843,899,419
1892.3834283298859,450,119
713.4409517138041,8,73
6253.953554733036,1900,14
986.0933925727957,321,8
2391.4652551790587,17,377
2010.8604065157992,726,36
6111.4252475670755,1388,12
4920.881460294325,1753,26
320.34702627673965,530,281
179.16216931559137,265,7
3317.7009824143524,194,266
4706.561622391065,1278,14
1358.3844269555118,992,637
2347.283447556678,140,287
144.68612604467228,760,79
496.42123751530875,1681,313
323.57062004641494,984,512
1838.3928162814855,364,11
440.1462741434379,637,47
123.42384597390132,616,242
719.6663739872009,1143,11
2261.5216947962595,1026,766
1724.8541775735969,1527,12
803.1203809492438,620,18
3585.2662115952667,743,341
646.6713036837035,1210,238
603.6908372059676,887,344
1641.7220765582674,1590,49
1301.0017592058784,740,10
1181.082488711316,1261,773
338.69762132328685,10,342
1404.9660147161048,1859,13
599.5603667969899,1153,582
995.7526007235924,1181,31
2645.2908286020543,1287,11
5524.891095112262,1135,18
2973.2282294903125,413,120
1040.5196209206051,1114,327
1798.0470405336087,1287,34
2744.7656802261613,39,403
1069.6255583272534,715,59
893.3498519327795,139,90
290.61415722847465,1118,472
2665.5890969870243,189,10
3646.6066631790627,808,817
761.3042573193314,396,81
3060.4012024030803,790,235
1884.3099851294114,882,20
3065.722838632354,22,133
1059.8041323053956,4,12
2753.2930126069177,1519,3
1050.2180211118455,876,9
185.89351769317054,1687,94
1599.5900183880103,447,484
1211.4770950655904,137,974
583.0586264060695,946,36
4453.348001403602,1344,284
965.2970578742915,248,18
79.82421600239422,1107,120
962.9729799811165,446,1095
1105.0661867279607,318,35
3955.7596787666803,1617,18
3210.7245393721064,698,18
446.20356914271525,212,210
3653.0649163413404,1554,3
569.844377550055,511,25
836.9005477733929,1038,711
159.8587451436346,1019,319
113.89494705161268,1422,28
2284.251559104182,760,47
5136.778732591273,1071,14
1358.555038032315,205,8
3717.000339837967,483,318
3157.344625803196,820,12
2185.3323441088414,599,517
7654.346612158374,494,689
3240.875588598083,655,227
642.7380369738318,1358,303
3111.9293308421425,1157,767
2359.6120178504807,879,21
1020.0533747891667,1394,276
159.8132860202544,254,261
482.51201603367235,32,351
3191.443734290368,876,6
571.3289866309154,926,24
12292.014762760335,377,389
2368.262839146931,319,78
1297.1985975282719,1001,17
1689.9722899119738,468,148
1887.6976000775817,303,265
6943.979315740146,1126,62
352.85677845028476,844,308
635.9961272185641,319,463
2472.9303399226396,251,245
548.4999977478677,206,461
4100.498229822056,489,8
850.9300872505049,764,296
398.9502429077786,1669,42
97.58392612671884,673,38
1810.6770552263556,812,343
3489.166236590563,15,363
639.8406677687866,341,519
4990.8714430725595,1088,251
2835.4401957717273,1084,8
126.52013341502364,468,9
1700.2242846815025,98,781
1676.0728155432769,1562,147
452.22667587663216,714,292
814.5666561345912,1925,47
1226.0079475671173,777,22
98.54398505872878,870,9
324.51183237970423,671,7
358.26383208692937,1349,180
953.6078118694727,522,23
2751.559338910994,399,472
3559.3099592628273,1080,11
355.5017470397344,754,127
2787.895435014518,966,57
2221.6326622773695,1135,287
4427.0870748456355,1881,15
6934.113802359027,1250,20
265.83027095123725,119,157
168.2286707672482,251,13
3216.1789335116127,1032,39
353.8822102441084,809,121
432.7691997938629,645,45
4274.750258098225,164,208
5592.612245970497,816,47
766.8336669299613,270,161
3692.4494782996267,42,63
3915.9621548036725,1876,2
1859.7171225199388,37,348
1669.8291260635172,986,131
1715.281572168927,1278,7
717.0366771591355,428,265
1929.2139711434938,1052,3
558.3177198421424,271,36
391.13529655257884,834,65
1065.292115973598,744,172
2446.8578596157668,1722,267
1942.6963475237806,939,9
6698.0874373587085,130,258
2079.494162198336,836,832
304.7040462847245,337,121
351.60938740101466,1593,432
195.3737118970765,338,15
424.34234970925695,1376,519
1822.3621204143608,265,40
3643.8577468812105,802,3
4486.136796556618,1004,12
1021.7975418325183,839,319
1635.5306736877867,1118,326
3313.0547647917642,59,317
748.1378960792397,1745,65
1811.042881033762,1332,2
382.52080553503055,701,45
1294.5906217842737,583,322
380.07592854707525,189,187
1241.379160152439,1409,264
1011.0782166490973,164,83
1135.7262904174156,190,8
558.6666438688685,1241,45
292.46535245262845,606,42
645.0034782974072,532,323
547.7688367512252,63,30
2650.746268402524,1804,59
2524.4406077610793,11,398
1756.4634719113758,19,513
191.55493390322525,613,6
1670.62855569354,137,127
165.10526600956211,1530,9
36.680353720154734,696,304
869.5698735876837,50,171
550.3082032731971,7,14
1805.9973353024595,276,13
5280.105315529224,1775,35
2544.8746863188476,538,442
2916.533579629742,1187,27
6027.511871416201,1992,8
2010.7416629178929,1274,377
1724.2251770321498,12,624
1841.9432199847988,304,48
4016.926449729909,103,54
982.369663596154,1459,449
3172.773540326443,336,331
2112.5827815983625,1238,248
726.4542993283555,12,206
27.565922200875566,1550,378
471.2421205567809,445,16
2407.8707075668403,317,12
1733.5269633398968,12,87
642.0494911970507,488,137
1139.3914907821313,1398,9
2164.3882088839114,1260,309
271.8367996413024,56,7
1132.2524024988033,484,11
1077.847458128005,1059,666
1564.3984553088983,286,370
1475.9279549545813,223,11
916.8670359672368,424,296
2877.14367984286,861,52
139.19119187314888,1773,17
72.3706720216414,306,438
1090.3488253518285,91,4
4540.124485884053,1007,393
650.267700989724,501,155
378.2315498963947,1580,8
5267.975444856366,1214,301
368.38241800796385,303,19
939.4970410607442,1124,5
2611.3873869086815,294,2
604.7090662287526,569,10
522.338729552682,348,10
1013.8904376749338,892,707
3096.3546525653674,1162,60
4837.863767244948,432,8
63.58519811206948,1170,440
360.9061127498446,769,498
6369.011074899768,1804,200
1796.8588555962026,94,1233
1603.2930974361063,1451,56
3359.116545209432,1537,291
81.19257754668743,427,421
27.865728614316776,519,28
6852.664240599586,285,23
3527.168516222782,618,16
2751.751895971774,1092,34
338.4966189535716,783,336
1294.8335684407436,1086,607
5538.5815669532,963,218
5424.10426503522,529,986
18.580253770200496,558,442
2792.61997297915,891,8
12.51460519098509,656,185
8308.409230787256,1569,12
1079.0236738335377,1663,24
7262.637289877012,1900,21
916.9306928781698,1149,10
693.979114106831,1534,2
760.4486003928273,222,76
2623.7030993774347,1104,50
445.46935465463633,442,261
3991.0493752078646,1857,47
1785.9918189224468,1236,234
7007.192969884785,1462,25
8698.716758915783,336,46
409.58101032165166,401,21
6237.2490892270325,701,16
95.31243605516227,1832,165
56.51856565914774,1127,92
5759.976491093823,1786,148
6561.328924807199,1503,443
318.57225696785576,1059,156
1168.2835665224738,190,21
1362.8029761052467,7,152
3936.247418112435,1781,6
1977.2779698482532,1173,540
2979.4594550378256,702,63
1327.5528907661005,494,99
2090.60017007847,733,9
2659.1428043487044,127,239
2677.9155260541997,925,18
3.478677114718137,1439,4
210.5167611477178,453,492
904.0459209601653,646,6
126.30019138039845,1420,119
965.739130748795,150,2
987.1729786673199,240,124
5057.304259002981,343,36
1674.3670227786465,588,12
2450.742115542288,1345,5
4364.25451270741,694,31
1167.2562017935666,494,10
3.9281442497944523,140,206
671.8856225342608,788,269
3365.724390962842,1208,404
4642.336791858335,893,439
866.2160992222832,26,137
696.2553040351094,1007,130
5167.383291774255,586,530
864.872366996296,234,106
2112.5152219356023,66,30
657.8673047128166,286,328
206.10147891559274,79,333
1391.2457322281953,558,11
5133.930541171704,1074,488
1928.0268900627334,758,2
468.4763007641592,948,11
2294.1113381639207,1777,10
2925.1515515124183,889,162
773.5631603490052,212,18
1638.3706989624427,338,523
2291.1130434784495,1131,378
349.54777341915354,487,46
6654.088322672918,14,24
1200.2317779904229,1219,132
7790.7635314909185,158,91
420.39015620657864,1687,72
1322.4194920642014,1209,455
362.6928336170725,1575,327
20.466002817007002,1079,31
543.2898423873619,786,101
1032.304024536455,105,451
1128.209277571643,445,376
4351.995725024955,1013,5
2019.4303329728323,702,4
1139.8836299046186,1186,33
8845.313896767613,765,42
1904.9984969587626,793,432
779.1725877711301,27,321
2350.8411931830474,1330,365
1369.167593167985,957,16
4260.08394713648,1176,53
4536.584968806385,1899,8
915.6771295994306,12,233
1652.6215141777207,277,134
617.8752773113129,1003,5
1970.4069546205146,1196,25
9745.30525512918,993,61
3574.6010640274126,1060,766
912.7061281638878,407,153
200.48140413959592,11,842
6803.3142170515675,333,35
987.2317253747015,1145,2
694.5270080834377,841,279
760.575644242041,253,327
1346.388606118871,219,2
6281.580774289172,34,539
8628.335464241534,1503,461
702.3138989433256,922,493
866.0900462182398,1660,110
1434.0871167295206,627,1162
16.441977087908803,942,69
384.3476142180724,366,265
5499.589632987675,1308,327
59.754294162176535,34,294
212.89171935133444,823,12
1091.686689473568,1492,155
2629.438180849702,1404,143
626.3505072236289,568,765
730.4674767399904,166,811
729.0484240721917,6,215
4120.87731922624,596,6
512.619039162888,729,993
1652.908401347452,1470,156
19167.074068067985,781,33
2607.3321141000533,1384,24
820.0027286476961,1047,30
2900.2494796022806,89,19
6154.566222477946,1373,224
935.3337061584193,794,496
2462.079941685726,79,352
157.66278664749623,990,15
4513.2518981793055,1564,146
202.4198926765945,497,51
933.3785635736388,1353,10
1563.9823312633798,1684,309
611.9029389574724,1164,415
2095.473321108863,8,11
1616.7961229215393,1265,268
2525.9263100273365,1514,425
874.3430679140062,234,9
1579.3773507148264,1289,157
3344.5999478313283,56,164
3328.805836533416,1789,11
2505.2057865793454,152,5
1561.4922513150077,66,303
2237.1878007019895,370,13
181.77657981786382,26,114
1274.7333004829493,479,17
3934.2767684457394,789,9
1869.7487956172688,1979,61
5683.7268951764,264,24
608.1067648327182,33,467
202.5196524467216,861,202
1970.2820606425005,1676,32
190.65740555658502,384,383
3047.762684382783,1820,70
593.4252055171908,803,257
1547.638225563312,379,26
3336.0103573219503,1910,16
3102.6717034407216,508,14
1370.258925384574,31,75
7446.644785906912,1732,32
1376.8493268005225,1232,349
653.6537725941689,620,106
720.3083920505603,11,489
2722.3663952129045,1032,37
1149.3315825627865,863,602
1085.2810693124286,491,439
41.39871282582819,33,359
728.4874887054611,246,306
3937.7057828510565,152,397
3254.231479352093,339,1
2744.8685940736996,724,18
46.80008931790366,968,6
54.72243774463557,787,7
746.3781359552007,1690,10
1286.6323440116767,305,16
4810.149865669472,251,6
971.062534131363,504,6
680.8300062557363,177,236
1693.3099862299712,755,19
4923.027996921213,1227,21
2683.7031631508085,1701,188
3885.159350201929,14,1051
402.2691825688883,653,59
268.58209432377447,606,164
1570.8369531360172,572,447
2390.494140474108,21,79
6201.654456176224,314,95
928.9479987959285,1532,30
850.9994923768409,786,409
1450.7387603494994,1022,134
2309.971266471467,255,23
1669.531064725,308,861
2567.697170378249,25,58
957.0877861692309,340,15
3963.8694461116725,859,670
404.1726227081644,815,30
759.3159200134215,1291,78
2971.5900587176243,1311,53
817.959315756665,23,42
2206.1721766253977,25,186
678.7863026486501,1506,33
414.30504029460343,1477,33
715.4440237122907,1031,687
4360.61628756041,922,274
1235.6458033836711,282,464
510.8561508013156,1514,167
775.5605881956043,953,860
5.549605665502096,180,9
2819.6033125608483,658,256
511.53352815292686,258,227
1822.2135848257997,39,822
50.86032228804334,167,246
3597.5492194592903,315,7
415.1427431306989,1263,6
9.559565494953993,987,10
716.7465086905363,1744,29
5063.672486485423,1323,412
609.288149373974,378,401
1400.2583485723924,1420,27
1045.8971020011363,960,12
696.9863219116751,416,402
5244.3022965748105,275,14
3111.74602670092,153,872
2870.240901009651,1127,52
1493.5479676888244,552,35
3484.358362918001,472,13
1226.5609455269707,366,215
