interarrival,prefill_len,decode_len
22.304897400392875,673,38
413.8690411945956,812,343
797.5237112207001,15,363
146.24929549000834,341,519
1140.7706155594421,1088,251
648.1006161763949,1084,8
28.91888763771969,468,9
388.62269364148625,98,781
383.1023578384633,1562,147
103.36609734323021,714,292
186.18666425933515,1925,47
280.2303880153411,777,22
22.52433944199515,870,9
74.17413311536096,671,7
81.88887590558384,1349,180
217.96749985587948,522,23
628.9278488939415,399,472
813.5565621172176,1080,11
81.25754218051073,754,127
637.2332422890327,966,57
507.80175137768447,1135,287
1011.9056171075738,1881,15
1584.9402976820631,1250,20
60.76120478885422,119,157
38.452267603942445,251,13
735.1266133740829,1032,39
80.8873623415105,809,121
98.91867423859723,645,45
977.0857732795942,164,208
1278.311370507542,816,47
175.2762667268483,270,161
843.9884521827718,42,63
895.0770639551251,1876,2
425.0781994331289,37,348
381.6752288145182,986,131
392.06435935289755,1278,7
163.8940976363738,428,265
440.9631934042272,1052,3
127.61547882106112,271,36
89.4023534977323,834,65
243.49534079396523,744,172
559.2817964836038,1722,267
444.044879434007,939,9
1530.9914142534192,130,258
475.31295135961966,836,832
69.64663915079416,337,121
80.36785997737478,1593,432
44.65684843361749,338,15
96.99253707640159,1376,519
416.53991323756816,265,40
832.8817707157052,802,3
1025.4026963557985,1004,12
233.55372384743274,839,319
373.83558255720834,1118,326
757.2696605238318,59,317
171.00294767525475,1745,65
413.95265852200276,1332,2
87.43332697943555,701,45
295.90642783640544,583,322
86.8744979536172,189,187
283.7438080348432,1409,264
231.10359237693652,164,83
259.5945806668379,190,8
127.69523288431282,1241,45
66.84922341774364,606,42
147.4293664679788,532,323
125.2043055431372,63,30
605.8848613491483,1804,59
577.0149960596752,11,398
401.4773650083145,19,513
43.78398489216577,613,6
381.8579555870948,137,127
37.73834651647134,1530,9
8.384080850321082,696,304
198.7588282486134,50,171
125.78473217673078,7,14
412.79939092627643,276,13
1206.8812149781083,1775,35
581.6856425871651,538,442
666.6362467725124,1187,27
1377.716999180846,1992,8
459.59809438123267,1274,377
394.1086118930628,12,624
421.01559313938253,304,48
918.154617081122,103,54
224.54163739340663,1459,449
725.2053806460441,336,331
482.87606436534,1238,248
166.04669698933841,12,206
6.300782217342986,1550,378
107.71248469869276,445,16
550.3704474438492,317,12
396.2347344776907,12,87
146.7541694164687,488,137
260.4323407502014,1398,9
494.71730488775114,1260,309
62.134125632297675,56,7
258.80054914258363,484,11
246.36513328640112,1059,666
357.57678978489105,286,370
337.35496113247575,223,11
209.5696082210827,424,296
657.6328411069394,861,52
31.815129571005457,1773,17
16.54186789066089,306,438
249.2225886518465,91,4
1037.7427396306405,1007,393
148.63261736907975,501,155
86.4529256906045,1580,8
1204.1086731100265,1214,301
84.20169554467745,303,19
214.74218081388437,1124,5
596.8885455791271,294,2
138.21921513800055,569,10
119.3917096120416,348,10
231.7463857542706,892,707
707.7382063006554,1162,60
1105.797432513131,432,8
14.533759568473023,1170,440
82.49282577139306,769,498
1455.7739599770898,1804,200
410.7105955648463,94,1233
366.46699369968144,1451,56
767.7980674764416,1537,291
18.55830343924284,427,421
6.36930939755812,519,28
1566.323254994191,285,23
806.2099465652072,618,16
628.9718619364055,1092,34
77.37065576081638,783,336
295.96195850074145,1086,607
1265.9615010178745,963,218
1239.795260579479,529,986
4.2469151474743985,558,442
638.3131366809486,891,8
2.860481186510878,656,185
1899.064967037087,1569,12
246.6339825905229,1663,24
1660.0313805433168,1900,21
209.58415837215307,1149,10
158.62379751013282,1534,2
173.81682294693195,222,76
599.703565571985,1104,50
101.8215667782026,442,261
912.2398571903691,1857,47
408.2267014679878,1236,234
1601.6441074022368,1462,25
1988.2781163236075,336,46
93.61851664494895,401,21
1425.6569346804645,701,16
21.785699669751374,1832,165
12.918529293519482,1127,92
1316.5660551071594,1786,148
1499.7323256702166,1503,443
72.81651587836703,1059,156
267.0362437765654,190,21
311.49782310977065,7,152
899.7136955685565,1781,6
451.9492502510293,1173,540
681.0193040086458,702,63
303.4406607465373,494,99
477.85146744650746,733,9
607.8040695654182,127,239
612.0949773838171,925,18
0.7951261976498598,1439,4
48.11811683376407,453,492
206.63906764803778,646,6
28.868615172662498,1420,119
220.7403727425817,150,2
225.63953798110168,240,124
1155.9552592006814,343,36
382.71246234940486,588,12
560.1696264096659,1345,5
997.5438886188365,694,31
266.8014175528152,494,10
0.8978615428101604,140,206
153.57385657925963,788,269
769.3084322200781,1208,404
1061.1055524247624,893,439
197.9922512508076,26,137
159.14406949373927,1007,130
1181.1161809769724,586,530
197.68511245629622,234,106
482.8606221567091,66,30
150.3696696486438,286,328
47.108909466421196,79,333
317.99902450930176,558,11
1173.4698379821039,1074,488
440.6918605857676,758,2
107.0802973175221,948,11
524.368305866039,1777,10
668.6060689171242,889,162
176.81443665120116,212,18
374.48473119141545,338,523
523.6829813665028,1131,378
79.89663392437795,487,46
1520.93447375381,14,24
274.3386921120966,1219,132
1780.745950055067,158,91
96.08917856150369,1687,72
302.26731247181743,1209,455
82.90121911247371,1575,327
4.677943501030172,1079,31
124.18053540282557,786,101
235.95520560833256,105,451
257.8764063020898,445,376
994.741880005704,1013,5
461.5840761080759,702,4
260.54482969248426,1186,33
2021.7860335468831,765,42
435.42822787628853,793,432
178.09659149054403,27,321
537.3351298704108,1330,365
312.95259272411084,957,16
973.7334736311955,1176,53
1036.9337071557452,1899,8
209.297629622727,12,233
377.74206038347904,277,134
141.22863481401438,1003,5
450.37873248468907,1196,25
2227.498344029527,993,61
817.0516717776943,1060,766
208.61854358031724,407,153
45.82432094619335,11,842
1555.0432496117867,333,35
225.65296579993176,1145,2
158.74903041907146,841,279
173.84586154103792,253,327
307.7459671128848,219,2
1435.7898912660964,34,539
1972.1909632552076,1503,461
160.52889118704587,922,493
197.96343913559767,1660,110
327.79134096674755,627,1162
3.7581661915220117,942,69
87.85088324984513,366,265
1257.0490589686115,1308,327
13.658124379926065,34,294
48.660964423162156,823,12
249.528386165387,1492,155
601.0144413370747,1404,143
143.16583022254375,568,765
166.96399468342634,166,811
166.6396397879295,6,215
941.9148158231404,596,6
117.17006609437442,729,993
377.8076345937033,1470,156
4381.0455012726825,781,33
595.9616260800121,1384,24
187.4291951194734,1047,30
662.9141667662356,89,19
1406.7579937092448,1373,224
213.79056140763868,794,496
562.7611295281661,79,352
36.03720837657056,990,15
1031.6004338695554,1564,146
46.267404040364454,497,51
213.34367167397457,1353,10
357.48167571734393,1684,309
139.8635289045651,1164,415
478.96533053916863,8,11
369.5533995249233,1265,268
577.3545851491054,1514,425
199.84984409462996,234,9
361.00053730624603,1289,157
764.4799880757322,56,164
760.8699054933522,1789,11
572.6184655038503,152,5
356.9125145862875,66,303
511.3572115890261,370,13
41.54893252979745,26,114
291.36761153895986,479,17
899.2632613590262,789,9
427.3711532839471,1979,61
1299.1375760403198,264,24
138.99583196176417,33,467
46.29020627353636,861,202
450.3501852897144,1676,32
43.57883555579086,384,383
696.6314707160647,1820,70
135.6400469753579,803,257
353.745880128757,379,26
762.51665310216,1910,16
709.1821036435935,508,14
313.2020400879026,31,75
1702.0902367787228,1732,32
314.7084175544051,1232,349
149.4065765929529,620,106
164.64191818298522,11,489
622.2551760486639,1032,37
262.7043617286369,863,602
248.06424441426938,491,439
9.462562931617873,33,359
166.51142598981966,246,306
900.0470360802415,152,397
743.8243381376212,339,1
627.3985357882741,724,18
10.697163272663694,968,6
12.507985770202415,787,7
170.60071678976016,1690,10
294.0873929169547,305,16
1099.4628264387366,251,6
221.95715065859724,504,6
155.61828714416828,177,236
387.04228256685053,755,19
1125.26354215342,1227,21
613.4178658630419,1701,188
888.036422903298,14,1051
91.94724173003162,653,59
61.3901929882913,606,164
359.04844643108964,572,447
546.3986606797961,21,79
1417.5210185545652,314,95
212.33097115335508,1532,30
194.51416968613506,786,409
331.59743093702843,1022,134
527.9934323363353,255,23
381.6071005085714,308,861
586.9022103721712,25,58
218.76292255296704,340,15
906.0273019683822,859,670
92.38231376186614,815,30
173.55792457449635,1291,78
679.2205848497426,1311,53
186.96212931580914,23,42
504.2679260858052,25,186
155.15115489112003,1506,33
94.69829492448078,1477,33
163.53006256280926,1031,687
996.7122942995221,922,274
282.4333264876962,282,464
116.76712018315786,1514,167
177.27099158756667,953,860
1.2684812949719078,180,9
644.4807571567652,658,256
116.92194929209757,258,227
416.505962245897,39,822
11.625216522981336,167,246
822.2969644478377,315,7
94.88976985844545,1263,6
2.1850435417037697,987,10
163.82777341497973,1744,29
1157.410854053811,1323,412
139.2658627140512,378,401
320.0590511022611,1420,27
239.06219474311686,960,12
159.31115929409717,416,402
1198.697667788528,275,14
711.2562346744961,153,872
656.0550630879203,1127,52
341.3823926145884,552,35
796.4247686669717,472,13
280.3567875490219,366,215
286.0996090569227,735,131
311.21014599299275,904,326
123.60210028021606,14,369
1175.977874778616,839,12
136.87690931689892,1203,682
100.95797422830947,94,41
127.7191501656906,265,26
777.2320520709065,1315,158
668.9703149170543,436,4
254.6541631243595,1065,20
6.344117382647592,765,21
1699.9870475194602,592,242
64.99450364402772,915,487
871.611318814231,640,7
695.7672125524065,363,23
1271.7000810078162,824,103
678.6571352232429,138,70
184.01225845117074,1834,88
120.61880203864492,345,273
216.83119380177527,185,193
103.77599061454592,801,123
581.2334033854839,560,17
800.7703210327023,853,4
475.2909458647742,528,71
94.12975542682757,10,448
17.417800797202258,1706,27
397.00864990449764,1597,312
283.95365797190834,1515,17
101.83932801340355,1571,46
209.82795443469857,993,243
356.44406520252704,1800,9
458.1337619752694,811,249
295.9967694102891,1199,353
1624.730333429104,1423,29
21.636092687270185,1594,9
490.7669301087128,769,28
1098.5350545350077,165,14
123.39486119304097,1453,265
109.9090384747002,821,334
656.6689219398867,1793,45
304.5757732432727,314,12
2217.486600527779,25,381
406.6116066351553,632,407
1174.7226453493483,191,6
5.616311095186399,384,13
76.74238726873685,806,29
527.2411595053768,731,8
246.24146001333526,450,10
826.3647243081324,1689,3
256.08576611215307,23,1127
570.6338524939557,935,215
381.7506357537859,345,336
58.3880205405746,458,114
578.5943758398555,1794,2
560.2015736675111,1151,170
56.219169687711535,1463,19
377.29565161671763,516,47
186.94682805014386,1643,358
280.7123983907935,1447,49
251.19766411304474,921,269
50.59635665290715,138,31
78.62974388379473,1756,7
41.51305119191754,120,81
97.71273518145235,1826,8
874.7657753467395,1524,2
11.350097049169724,236,2
258.2675346608617,591,250
737.8883888356589,865,20
48.29597748072321,1015,208
118.12562311149402,1499,10
594.2379120848674,855,360
476.73298868074113,749,305
378.45788874661,793,30
86.08385020184336,1523,13
723.4103617112886,320,237
69.69991279871788,314,2
66.19069788463278,754,13
724.5331484700406,1472,13
210.65298560181148,423,1
171.3663151481842,340,21
149.33092231294586,816,34
179.65772117191602,14,192
190.3570939902544,842,403
544.8858642634342,36,617
125.61458593979738,972,31
179.89775537132914,694,39
684.367500543284,908,687
1117.0648628621543,1095,159
433.7859776970346,254,266
50.77196315048835,1386,71
356.5621263835181,1029,514
451.77928099707066,21,234
172.32204434343944,1511,187
804.6916435888774,17,229
696.5128223044203,24,16
391.4916724356519,1888,55
71.62150558157195,330,75
546.414733387791,1155,11
1031.8267713340367,876,340
131.57343751810566,278,257
1456.7091787219388,1138,20
674.4478441692315,210,1277
163.26145921527004,1264,33
438.51582169464916,681,16
168.20552968126984,1696,274
47.89460187061121,350,46
794.5674764203808,8,232
501.0453539851837,204,16
435.16324423976494,527,26
70.1040879859734,357,279
216.60080528603686,941,26
956.62472813655,1574,39
81.50629809748754,893,45
22.44033825671968,1749,95
96.97994016989782,153,14
131.62153637722133,1578,2
699.8049173518424,521,13
477.49764158084236,852,120
7.997665785162663,1508,17
7.972966514953018,1093,3
382.52726177139823,227,235
458.6014145349852,1086,50
61.26338674916596,942,441
430.99165617138516,893,751
125.66856821193507,922,20
187.68460761089082,11,13
240.29912146488783,28,13
56.46564496361658,766,29
1508.2836337255753,604,226
1664.292597015565,7,88
269.161238237564,716,700
136.08560546640487,24,20
1455.6984069697799,751,103
779.0006890456909,1039,345
588.8836742799176,574,2
283.2214593030464,535,16
241.65214780832287,321,51
690.822512084059,503,3
335.16098779348926,29,595
493.95350940240104,1516,12
381.7853722767324,831,136
569.3434427379697,987,14
45.18028717586013,1438,6
216.77997526332456,1230,21
83.57883958265008,1213,31
126.68791342412355,1883,19
102.47973858648209,1204,22
319.9149498472242,189,6
8.766021556000778,165,4
1519.2396804677214,1468,221
334.54299736430687,1583,251
24.68746130602603,175,7
523.8277576457638,484,15
143.17197015639405,163,12
51.61530391122028,1899,17
810.8547782921419,429,71
100.81438601844074,1880,10
50.58607472392674,1531,8
26.783908280742867,676,10
596.1169579865413,451,93
486.8559521421831,928,4
3.763628986557303,911,117
114.45087625492282,1053,419
557.5783508552285,336,250
75.44720422032755,327,495
393.0487351950427,800,794
109.58896662916301,795,453
272.66091864946276,215,45
923.6992623679946,1126,11
164.75018142634084,1457,9
529.4968533783277,427,41
263.6589570476308,8,60
46.21607991916122,210,132
204.4707532541024,1248,28
841.423567298511,639,310
1651.9463121765273,551,467
852.5061522867676,1046,15
80.9187466677776,285,125
193.78189745534866,737,72
813.2436794728054,341,16
369.0070963329404,1288,553
684.3149818129631,287,10
687.5895299917138,297,139
33.71024603056865,17,404
191.61984890353364,1743,159
298.07840701333635,343,7
1327.7788848204789,847,16
1044.5842891597433,1175,36
251.41414569164579,24,242
45.968657196034165,35,403
236.99424156456655,1547,26
350.9313890878819,563,510
1073.1671225989053,1270,141
159.71942333709936,955,11
168.87719732083954,1729,19
451.04833164592577,209,361
321.63866114362844,1419,215
99.65395969770066,231,72
71.46736169860293,402,282
307.36419464269125,1413,64
690.9088811599491,999,427
689.750537699419,132,204
1701.2822976220464,118,307
220.53925955030988,799,611
227.4572994659033,1483,442
0.8325266613718887,452,12
809.8152562050627,479,555
475.53609564752793,10,313
671.6971031618854,1307,394
290.76791462455026,841,411
1155.725797429032,381,128
13.506749298746959,389,89
55.99332803011508,725,354
215.60351606932196,1336,27
40.66147061850382,617,14
42.05365029580052,887,9
382.50219480297307,457,1220
111.3151579204496,219,289
450.2544232044704,406,11
1211.7589098501194,534,9
793.8753118858169,1759,2
130.5560881128535,1530,4
42.94415414387768,815,4
1371.2407157682615,398,353
2378.17952453464,433,96
214.48950618339208,223,210
282.25879491473114,1141,94
71.79160383144612,1546,20
566.170502300382,640,37
250.46563397544324,562,39
742.6872835033292,1066,376
393.6387618340471,512,622
19.98903236788838,1078,204
186.46851680812105,55,26
755.8261911841937,124,554
532.6249884519546,598,18
457.654352343464,728,14
510.3000681226161,466,1231
424.66874260483104,1620,213
468.47052072625365,1386,10
442.83099924286074,1174,346
348.49956576405856,401,311
648.1248741215788,25,12
210.84815043334333,967,142
294.7707875806851,1125,31
234.62604572749544,88,7
107.30215050992129,1577,284
177.5745062065679,1378,9
25.868025946711292,288,153
180.0340908187336,1621,77
226.40122012495425,1585,15
44.81663999156805,1758,186
113.84915622013858,437,774
131.23257400174595,223,148
